"ID","Orginal Price","Predicted Price"
9578500810,418000,421858
34001160,590000,610933
7781600025,1155000,1199750
6031400013,150000,257982
3582750170,410000,622865
1786830090,599000,531942
5083000375,235000,240558
2473400110,315500,326161
6626300095,749950,693908
9528100963,719000,603243
5101405335,414900,387221
3163600130,234900,311752
5151200215,585000,619090
2916600110,214946,266884
3277801580,469950,536256
1545806980,263000,235844
3456000160,8e+05,640366
9526600210,717000,603369
6619910140,630000,865834
2421059036,495000,292977
2827100075,286308,399817
7518503220,520000,541743
3529000930,530000,462261
8956000100,695000,792510
1592000250,623000,601998
9828702513,460000,415850
3995700250,393500,511028
5072100095,554000,587881
1865820300,205000,260354
9532000170,540000,611053
3816300095,310000,366332
6413600276,354950,362558
2231500030,315000,589198
9406570300,382500,425272
9285800801,364500,396040
104510440,219950,245750
9287802410,852000,510018
6021501635,825000,777326
5452800735,780000,624627
3126049517,413450,505682
1513800170,392500,348232
1825069031,550000,887390
4123810090,393000,350583
1189000207,387000,391980
3574800010,485000,486716
3211200290,304000,370287
121059007,210000,159439
1370803820,629000,486366
2624049115,379000,384297
11501330,795000,967066
7883605915,337500,307969
5706500385,2e+05,139962
7732410420,809000,709612
9829200580,990000,880389
2473530150,412950,453034
9406710060,358000,369241
2968801105,2e+05,225831
8691500990,460000,528366
6021502250,597000,555008
3630030290,6e+05,499441
3904902430,620000,635470
2722059292,129000,164687
7559600200,641000,542593
9547204675,538000,529324
3874000240,210000,266916
3295450050,322000,383832
1840000030,267500,324678
3127200041,589000,625842
1025049174,1255000,770857
8129700985,7e+05,446574
3750606890,220000,206815
3376600170,546800,523882
1373800295,1450000,2034348
2326600130,895900,954764
2953000090,244900,312870
1079600270,325000,337866
5649300120,597500,629618
4174600262,5e+05,439970
4139460290,898000,920832
2287000060,799000,553496
2025069025,895000,1217752
821079102,780000,715831
6661200080,230000,249165
1953400510,199950,262380
9133600130,344500,371860
2771604640,7e+05,479228
8146300205,725000,452761
4167300030,260000,284817
424069130,584999,454250
3625059143,6e+05,657125
8691330910,744000,743568
2676500080,268500,366292
7853210140,359000,324515
2424039029,325000,438604
8562901100,550000,541866
4019300195,9e+05,1156994
2487200875,604000,466202
9211010260,519000,554137
3971700635,435000,532400
1125069153,1525000,1689011
2767602645,507000,493714
7888780090,277950,276145
2024059058,978000,743642
6303400395,325000,149483
1972201820,610000,587288
8820900299,419950,511392
2770606602,552500,474930
1773100920,320000,443186
937000220,219000,236231
9510900360,260000,301043
1133000542,425000,437257
8010100040,672600,552117
7899800860,259950,443023
2826049117,438750,453469
2354300740,551000,437565
2473480520,327500,376813
282500010,685000,658148
2141310580,707000,734570
321049090,254000,374536
3574801310,434000,466775
7932000078,310000,357008
192300020,525000,414224
2919201095,540000,409504
7787120260,471000,421615
1237500577,880000,1018895
1424200070,1110000,485344
8062900070,272000,436166
7663700772,370000,518430
7230400430,322400,413869
3904910010,480000,422571
1489300005,1598000,1160504
2616800050,520000,572472
3630080190,405000,346391
9297301535,540000,484929
8562710250,890000,1039965
2771101964,396500,390386
2473100510,275000,300837
1231000500,275000,332388
6806100420,299000,347310
7658600150,435000,381399
4077800247,429950,536463
7203120020,785000,821627
8965520100,855000,1099305
4039300490,4e+05,378096
686400930,589000,801255
686200840,593450,613623
2791500270,243500,251681
7785380150,469950,485479
4376700570,750000,659437
2597531030,756000,658156
5016000315,332000,355534
6132600221,367000,319780
207500012,855000,590035
3276930370,645000,628634
9268851740,629800,533504
2946003947,204000,225458
3649100304,4e+05,522436
3630180340,825000,721649
5422430320,309950,235106
4139440480,796500,784866
8956200760,541800,536236
7851980260,1110000,1701336
120059044,250000,168443
1657530010,260000,346638
723049156,149000,283990
7550800916,395000,338052
5113260040,240000,229036
3585900500,1525000,3218082
1774350160,522250,554143
8078410280,550000,562400
7201800300,397500,372094
3584800010,550000,302033
4006000281,227000,317003
2626069030,1940000,3634508
9376301520,595000,441016
8691360490,960000,1156783
2273600260,628000,498739
8860500130,365000,499803
4475000180,325000,347693
6851700381,935000,779227
3235390010,265000,323918
9268850940,661000,566408
5700002125,480000,394270
3324079092,361000,369161
7549800045,475000,555281
9274200320,580000,604492
1518000070,355000,442326
426069095,542950,537564
3856905185,483000,374960
808300200,468000,597325
4142450510,310000,299255
4326000190,370000,451152
3376600010,555000,548218
7974200452,975000,820928
524069116,472500,381215
4025300195,685000,684123
2474300050,740000,682428
3432500705,410000,498937
9238430140,595000,796002
1222069133,415000,347933
7967950040,485000,652986
443000060,595000,573114
4058800830,612000,662225
6752500090,1835000,1690161
4140500050,362000,446046
666000142,798500,662169
4305600250,540000,525386
6084200080,395000,379239
1863900225,226450,279681
6817801030,280000,334122
8138870060,395825,420056
8079100370,574000,624347
6844700510,7e+05,635031
7303200450,242000,281973
7519000665,565000,448863
721049096,569950,829834
2113700500,250800,306091
4037200295,525000,422047
9523104345,825000,1048952
3885804225,1010000,521602
3278602040,346500,442820
3327000070,185000,214650
3325059177,850000,636222
7226000110,205000,237517
1254200015,625000,523029
662310620,364988,413942
1946000100,467000,459812
8563500020,780000,545008
2767604558,512000,434971
1823099076,495000,311187
8929000360,413565,431038
1453602065,442500,412240
558100090,628000,663400
1689400375,1450000,1206715
1370802600,1015000,986648
3521069051,330000,291272
6071200455,550000,575297
8856003839,215000,198293
291310610,415000,374838
4022900569,405000,476651
2619950350,403000,533521
6728700075,575000,379751
6619900120,670000,1110122
7153400010,190500,200352
8802400644,305000,351006
625059036,2700000,1798295
2524049056,950000,757494
6072800265,2395000,1235235
3362401000,695000,626365
6392001810,507000,363233
993000950,320000,436501
8807600140,405000,416599
4040800050,415000,376744
6882520050,250000,264499
5160300020,554000,469954
7202340390,499000,425074
8078430360,505000,472218
302000375,169100,228008
8665200020,389800,456428
2591760070,503000,666270
3449900090,454200,522140
2787311480,253000,324918
5379805910,314000,386073
6641020160,513000,542885
259600330,465000,431547
8682290360,457000,476012
853600310,1610000,1794206
7011201470,625000,678884
8078550610,279000,376156
8651441520,220000,193634
1432701380,263000,256036
6918730130,360000,428613
2320069014,495000,277349
2061100570,595000,676492
4039100400,515000,707928
8562780090,325000,357155
4036800015,465000,397643
8944460190,425000,506353
5021900265,659000,466368
4442800008,369000,470445
5016003230,169317,386176
8651710190,502000,500135
4024101715,306000,339704
3874400380,445000,428306
193600200,440000,377483
5312100040,4e+05,403539
1321700390,299990,290093
943100683,335000,377134
6749700006,306000,431420
7140800100,125000,170817
2128000180,6e+05,639837
6329000380,319950,272585
1136100045,494950,634864
3885806105,1580000,1253940
6430500291,565000,442998
5709200030,309900,258761
3083001095,410000,382065
8956200560,453000,412973
1736800740,525000,521373
1545807610,270500,286737
4400200057,761000,548038
8663370060,349000,431602
522039106,160000,265989
6003501535,550000,467540
9477001350,360000,385789
2877102495,445000,298973
9275700765,870000,833194
98300230,1459000,1198241
8961800035,229000,260232
323079101,1800000,1858919
2525000760,435000,485700
1938400520,272000,373567
9578060540,525000,614531
8078440140,546500,506262
1311800130,162500,260648
5029450100,190000,231286
9268850030,420000,437239
3574750020,594000,763966
8732190170,266000,316299
7663700973,321000,383484
6632900084,360000,371508
3560800040,4e+05,337993
2530800070,711000,632669
1598600209,3e+05,364159
7228501903,250000,363975
629000510,1185000,891681
587800130,330000,269184
5040800060,675000,552204
5422570760,445000,550476
7883601155,240000,345056
1224049095,959000,1022264
9412200330,427500,377347
6788201440,855000,511674
2804600005,1050000,603772
537000130,360000,377804
6072800205,2375000,900547
3343901408,569888,527961
1624059219,850000,826262
4139430810,912000,1158912
7861300140,353500,297765
6814600355,618250,646684
9547201850,420000,348887
8825900070,705000,560751
7878400022,390000,395244
7242800040,519990,500272
3303980470,1185000,1112993
524059241,870000,683928
3856904580,790000,552320
3826000385,201000,290650
1563100705,690000,511191
1446401460,122000,217531
6076500364,375000,433458
3260000340,732600,483965
7960900060,2900000,2476839
3448740430,392000,398389
8091411100,334000,323798
3558910490,450000,465279
2481610170,965000,1004312
3905040780,520000,549371
6121000110,193000,244337
9406570290,314000,359146
829000160,311000,395233
9367200205,660000,515734
4040800120,447000,406906
3277800729,275000,337010
2143700676,240000,280167
9826701735,449950,460977
2473100090,270000,333703
9523102750,870000,691583
2972300140,352500,423293
8562740400,689900,628332
1926049154,465000,436821
2264500890,712000,424479
4045800030,739000,626319
2011400583,402000,419820
5112800190,249000,300385
3216900070,382500,403204
7237500650,1284000,1440884
7278100690,580000,671833
8563001070,550000,480630
2473450430,399000,488827
6649900030,485000,505573
7694600143,350000,363855
4083301120,705000,458465
3702900185,640000,661143
8077210350,639000,578969
7174800760,667000,488337
3395041236,3e+05,382164
1081330210,410000,518619
1525059112,1008000,858614
9238450210,326000,348086
3810000565,255000,348715
6099400053,145000,213355
7740500070,475000,516035
5422420140,280000,244371
6132600655,930000,816026
2822069078,368000,308662
100600860,237500,228539
7224000450,230000,288936
1314300046,308000,318386
5559900080,272000,276842
259600890,480000,437427
2325039084,550000,514060
2297400250,445000,539180
5608000590,929950,1139161
7518503490,495000,391850
4166800320,350000,375842
723000150,1005000,662067
1112630130,429900,364418
6430000280,453000,537862
2968801240,211000,273581
6600000050,1698000,1301095
5253300387,215000,307050
7436300180,530000,711182
3295730040,587000,560006
5412200270,288400,336544
7525420150,602500,484342
1545807810,118000,185479
6690500320,650000,519886
259500230,465750,623827
4221250120,565000,493474
1561930020,430000,588240
2848700585,255000,396065
8019200030,3e+05,290243
6664900330,293000,268567
809002290,1190000,584999
1138020200,435000,419351
5420300210,258000,269539
1330900250,550000,529855
4151800470,675000,337937
7852180560,403000,355056
3424069008,585000,489655
3876810190,410000,379977
2771101200,410000,347091
2902200915,675000,475652
2050000020,1215000,1079245
259801030,526000,424545
8856890200,350000,414211
7215730590,7e+05,722252
9238901020,289000,279251
7574200210,407450,307493
868000615,1225000,852321
1588600045,459000,361468
8656800020,309000,377463
2028700575,550000,487839
1924059254,1295000,1107168
7577700440,450000,324327
203101210,379500,375374
2205500030,331500,394083
1426049054,450000,470551
510001280,980000,680484
8562750660,598500,520391
9126100550,625000,526855
3223059015,397500,345223
7338200180,590000,623421
1140000190,219950,218226
3204400040,273950,260686
2771101921,377000,365521
7689600215,202500,228457
4077800438,518000,477848
1721059230,265953,226357
5072420040,549950,380467
1473000020,416000,369586
9423400140,450000,422811
7732400360,756000,626319
423059039,365000,400299
2473411130,333000,418320
7214790110,665000,804758
5631500505,576000,611651
7520000330,285000,329035
1773100604,346000,432037
9282801030,440000,435491
1020069017,7e+05,179689
5100403818,369500,370076
5700004485,978000,802541
3291800120,262500,306229
2011400662,306500,329962
7430500110,1378000,1435635
3793500510,422000,391663
5416500090,269000,237812
5702380730,230000,124748
301400830,263000,275296
8001210120,234500,297548
7202280390,625250,547253
1626079066,290000,307380
7857000861,325000,359639
1420400130,215000,367303
5452301800,1250000,1308198
1523069128,625000,537163
1370804295,860000,514146
8078550190,329950,343039
3918400097,567000,781992
3293700105,385000,457877
1934800138,390000,409713
6858700225,199950,263429
3274800460,387000,395731
5127001320,190000,347770
6378500125,436000,425523
1090000005,402000,348841
8635750980,570000,540465
2473480310,365000,404615
1336800670,1425000,974717
4323700230,390000,395820
3426079024,150000,278761
1139000062,288000,361777
2126049083,324500,420206
3204930510,780000,722529
2607760680,490000,423332
1442700250,480000,539629
5466410030,249000,247912
59000445,590000,512003
7110000068,975000,718439
7871500440,750000,543047
5252000200,357000,470130
7972604425,210750,386787
274100090,329500,363197
3295610200,770000,889538
3624039074,430000,295257
5611000090,525000,646657
5335700110,234000,310377
3422049158,246000,333866
1023089197,390000,343693
6413600192,325000,388569
3959401284,440000,519832
3123049142,452000,533056
8019200823,259000,336015
9272201250,1260000,982960
8019200360,248500,276640
6855100010,505000,617255
3885808210,1e+06,732331
2607720440,470000,414499
8081020380,1200000,967288
7370600050,452000,570281
2558700220,503000,562286
6638900461,7e+05,646477
2819100140,675000,608588
2387000110,898000,455242
8121100265,635000,557304
7853270200,672500,691573
4399200085,315000,415553
9510970050,583000,563724
8000200090,280000,216978
2927600675,480000,549542
2323069073,439500,459722
2473410690,324000,376577
7701990700,825000,927159
3432500486,299995,347008
1901600090,390000,374082
5089700260,283500,398279
7606200090,208000,292183
3920900220,269950,366123
1622049242,550000,604161
4024100915,689000,867146
3362400431,518500,479810
1939000010,720000,632721
222069058,729000,464638
1493300115,415000,384351
8856004730,199950,175246
7856640180,770000,764952
9468200125,480000,525011
4122700040,860000,664078
5437820250,187000,108708
9406500530,249000,382511
1186000125,742500,694440
7140200280,250000,306904
1724069062,1365000,1231761
7985000100,222000,292091
3761100257,1215000,1547388
3586501135,680000,697473
8925100390,1042500,677491
2141330560,671500,549229
2332700060,950000,686778
402000260,190000,230872
1774220350,510000,621452
6905200215,1011000,845541
7338001190,215000,227918
2607760700,485000,457160
5104511600,457000,393519
5469501850,402000,467585
3905100280,478000,421654
6204000040,608000,654228
1868901275,455000,385913
2787700030,359500,380297
1995200320,280000,390442
396100110,282613,319943
1862400522,449000,536566
2826049091,259950,287700
7457400250,283500,243379
3226049401,447500,556136
2207200675,419000,421277
7849201100,323000,420975
326049060,660000,750493
2887700826,510000,540792
5631500905,272925,413367
2426039313,277500,409531
7660100085,750000,655998
3542300060,210000,264032
5153900150,205000,258686
7899800045,107000,245607
3832060940,305000,280589
1432900310,320000,417459
8078360080,650000,592563
821049191,285000,267767
1972201967,520000,520292
4028900048,450000,630701
2923049468,280000,297887
8902500118,326000,445207
2402100715,658500,475405
2481630030,965000,1242314
5561300480,6e+05,530576
1219000043,315000,354034
1089700010,540000,708765
2926049582,265000,384345
3298201290,370000,313808
1926059039,799950,861943
3686900025,249000,296419
6911700066,175000,214020
2483700095,560000,494316
2909310100,332000,276718
2224079050,810000,964170
4389201064,810000,435672
3295610080,912000,972952
9478500770,360000,346976
1954430190,528000,487481
8732160050,250000,271265
6813600415,515000,361017
9269260420,436000,582719
7748000020,750000,605957
5469500640,583500,767283
4406000390,255000,301495
5398600075,523500,427293
3034200247,360000,571422
5561720180,252000,293118
8562780190,315000,347994
9274201807,580000,456407
301401610,329900,340692
5583200810,662700,458299
1777600230,610000,657893
2592210150,822000,583473
1402810140,3e+05,327990
3331001765,335000,406602
8929000060,351358,378822
4036801245,385000,384275
9407102245,310000,273045
6117502455,375000,265631
2481630200,883000,868699
6648770240,360000,451511
2821049048,590000,408477
1087900050,560000,541818
7967200290,190000,280820
4379400220,782500,686201
8100400170,5e+05,530938
5634500891,319900,442346
4137010590,420000,282327
8691410100,735000,713759
2785000480,768500,695886
8669160310,266000,298862
423059184,180000,275746
4104900340,710000,931761
3832050580,3e+05,295255
2581900036,743000,526596
5636010560,314500,294129
4310702838,375000,476822
393000385,255000,290503
5379804690,249000,310918
2824059043,481000,501066
4094800120,1815000,1137309
3904980320,498688,467265
9831200500,2479000,2912241
3331000220,280000,376236
1646501920,579500,440855
2473510090,341000,401905
1778350160,847700,1044187
2268000180,230000,228252
7893205080,270000,234371
1137500090,763776,633013
8021700495,503045,555411
3299610240,870000,852362
7575620750,266000,329076
104560540,310000,301782
7899800857,256950,434563
1725079025,539000,466414
3904960910,635000,601098
3900100265,625000,315074
6055000430,473000,417649
1459920010,3e+05,267167
4364200075,3e+05,256213
7203140220,389700,423049
5608000860,920000,877211
6150200330,358000,375093
7254000100,680000,565426
7979900145,385000,484367
1026049036,275000,293004
2822059350,340000,381305
5100402310,425000,665266
1923000050,1250000,1285355
6798100610,425000,391992
6117501755,355000,402546
4463400195,170000,229675
1023089019,452000,279515
7519001068,460000,495482
4319200505,560000,402844
8126300610,436800,632661
7888700030,605000,456092
4365200055,450000,421550
9169600209,746300,627780
7852130080,444500,434277
7202290650,620000,577328
1546600565,705000,649174
7230300610,352500,380396
526069024,950000,1018250
1545801410,276900,262696
2738600140,499950,648461
7436500360,510000,389920
7663700531,325000,270500
5041300100,639000,446752
9325200120,600600,489859
6844700575,799000,713333
2461900510,350000,276204
4024100961,346950,451581
822079033,350000,240708
1025069255,1175000,1299593
7549802030,4e+05,423405
3820350050,330000,440377
3205000050,358000,314868
6003001760,675000,632797
4142450330,296475,258334
4137040250,300499,231237
1982200330,665000,539334
255550190,350000,489585
4039500610,440000,412152
2617300160,420000,365893
7680400050,571000,484373
1219000120,340000,194338
1954630080,5e+05,863112
3522029031,363750,345615
5631500868,590000,773197
1843100340,348000,452748
5631500369,520000,726374
6880210020,340000,268594
1021049022,415000,239332
7853240040,7e+05,832300
2420069278,287000,198731
3626079032,396400,408597
5416100110,339000,206601
8563020380,519900,504230
6117500785,590000,525445
1189000245,670000,474468
2568200120,730000,760404
2141300420,775000,752269
2171400199,277554,359701
1432400120,165000,248139
3378100100,345000,327935
1180008370,415000,554175
1257201095,826000,380781
2423020180,670000,567090
4221250340,625000,523942
705700240,380000,331235
6791400070,350000,292449
4022902505,470000,575638
2820069048,468000,323258
8698100170,111300,180729
5152960330,480000,531900
2768300736,605000,486171
1066000290,6e+05,618131
5255690100,480000,668994
325059086,811000,903896
4140090320,595000,835652
7202340530,498000,425455
1761600050,397000,406727
898000220,262500,155181
7768800280,870515,776174
2787310130,289950,356209
4123840210,380000,339489
6820100035,493000,498469
1770000330,5e+05,565504
3390600025,450000,476356
2025770560,930000,919511
7853250090,681000,611585
3980300371,142000,170841
6977000040,625000,673148
2380000190,375000,368045
3121500100,715000,721231
7715800430,502000,412585
1623049241,335000,364578
8857320260,462000,659908
8096800270,259950,270851
3298700426,226550,254402
7299601410,333000,255023
3992700130,267000,341952
4239400740,192950,176390
8663310050,510000,615529
4305600100,570000,564344
6381501636,320000,421692
9284800844,310000,304543
2473510260,460000,570888
8856940060,374950,349836
8818400155,630000,433186
1453602284,296000,401749
9521101221,487250,439356
1687900520,673000,621585
7744500020,431000,475672
1176001293,2475000,1735446
4307310400,324500,344312
104530110,268000,269805
2131200925,331292,416075
1789800020,375900,380817
2508800220,284000,383290
6610000320,710500,616019
7419700010,665000,614703
42000245,171000,241787
5451200530,825000,523201
5486800070,1950000,1526650
1324079054,4e+05,379061
3260570260,550000,842134
621069113,2e+05,181551
7660100309,353500,401308
686530530,570000,560100
1822059440,511000,683020
9136103136,580000,349384
2326079039,362000,345369
4338800190,252750,269783
1870400470,637800,518953
1518000080,325000,423020
7806210400,255000,291294
5003600240,292000,353537
7215721330,485000,429149
8097000250,323400,290688
9126101645,558000,411479
3500100025,3e+05,381640
393000311,286300,412709
1921069068,4e+05,266251
3601800580,250000,400604
1561910190,399950,520135
7504020610,615000,607445
7202260210,710000,622972
1441800030,395000,469129
7603100095,1260000,1120590
3303990380,972000,1126715
9542800820,235000,311834
191100435,1600000,972546
424059100,449228,608178
2333230060,311000,324701
2888000030,5e+05,581362
7212650990,334950,299175
9286100250,5e+05,434830
2922059212,480000,411672
3630120880,780000,780670
1778500595,683000,430321
3034200435,552625,708073
3754500010,899950,935749
9310300215,652500,635196
809003085,1065000,854471
3023000200,380000,346843
3820350020,359950,457407
3810000843,345000,538079
9238430300,550000,600276
9510300220,556000,534407
2579500006,760000,475362
5101404491,520000,424712
2579500101,1387000,1732637
2749600095,595000,327468
6852700477,550000,390633
5016002240,1010000,723459
6197800045,290000,270529
2781250520,2e+05,173075
1722059235,304900,377598
3299200080,518000,754786
1672000020,711800,614230
4253400098,405000,342847
1096100010,320000,391974
1423600020,267000,330254
3222069151,338950,266496
1332200100,393000,402662
7338220280,257000,319518
9510920040,780000,814223
9465200405,412000,386961
8562790580,830000,837997
5422560810,406500,505173
1683600110,230000,252787
8925100255,1184000,879719
475000975,492000,475879
7805600070,2e+05,358899
1873100060,693000,585763
104550690,282000,298979
4054520100,898000,1024468
920069053,201000,148927
7202430060,780000,720128
3438502668,194000,320806
9407111220,303000,260057
5419800220,250000,291901
7855801090,795000,752983
8682260480,429000,433395
1193000450,825000,588149
8857310010,268500,443655
2791500280,246000,286763
7680400140,710000,906477
2426039314,280000,402999
9407001770,304950,282253
2855000110,388000,390604
2883200760,925000,532805
3902300210,607000,591637
8092700220,280000,295602
1115810060,585188,551133
2426049078,443000,451512
8129700743,672000,536365
8016250060,255000,262744
1323059143,915000,1208623
619000100,419000,341896
2420069251,262000,67971
5297200089,664000,402138
1525059215,815000,957171
946000295,469000,417449
8084400010,650000,380552
6114400142,484000,692119
1223049150,325000,324878
5569700020,795000,780835
5649600464,343000,343978
1623049145,210000,253649
9471200265,2500000,1829096
4036400040,648000,770734
1338800491,799500,609950
4420600015,571500,359014
2459500210,339950,318291
8100000080,224400,190085
9324320030,281000,294995
7787100390,440000,426232
5468770180,285000,289590
5104510720,360000,323270
148000680,530000,474894
925059078,604950,542050
585000008,460000,426738
1370801465,850000,730785
2260800170,710000,647749
7806450050,480000,529990
2755200090,576000,412153
7100000035,315000,278277
3278612450,391000,469774
537000416,250000,307827
9274200735,567500,456524
3658700690,480000,442516
1320069223,358000,188445
6908200250,680000,545473
5309101200,620000,540537
1125069064,7e+05,610338
9521101520,543000,453725
1018000276,217000,220281
7518502030,410000,450668
2423010130,619100,469044
304100070,210000,260614
1954440060,560000,456192
2461900760,553000,398147
8562891240,299950,298181
8585400135,585000,458589
3131200640,7e+05,526022
8682290100,420250,478000
3878900681,272000,341322
6792200066,280000,308388
2141500020,5e+05,453323
4038700930,630000,594393
7625700935,875000,871655
4216500020,718000,655277
1556200005,847000,675427
4232400010,780500,458895
7300410010,340000,397060
9151600055,749000,658322
4104900150,605000,622437
1725079047,410000,465977
7228502150,402500,349075
5459500100,680000,580440
2215902010,275000,308852
1682000160,206000,221847
1954700615,825000,577447
2175100205,1298890,825695
727500030,815000,380520
3329520170,250000,224051
8718500560,3e+05,432086
7853370260,635000,817523
3874900205,378510,296298
5550300175,285000,258970
546000865,556000,504367
8562890370,399950,462204
8651610240,839900,782392
3141600210,186000,197723
3023039231,650000,318939
3856904610,485000,414836
6414600051,425000,399439
6619910260,536650,573120
1895450200,349000,327936
8645540320,307000,350614
2255500123,747450,512200
7856700060,893880,701615
2787320430,264000,331209
789000520,402500,414423
731500170,342000,409609
8665050220,459000,496855
731500200,347500,423307
2193320450,655000,646092
6661200050,175000,208871
4168100020,209950,289247
8901000491,390000,373573
3626039207,522500,560750
2473450200,385000,470173
2622049052,4e+05,614096
2311400145,1699990,998183
2386000070,795127,1050718
8563000770,490000,452868
1241500350,830000,536386
2826049282,530000,528214
1922000070,1339000,1110624
1552510160,488500,470063
1331900410,869000,884637
7657000540,260000,239144
3824100166,385000,581108
2322069100,453000,289268
8730000250,360000,484104
9221400600,462000,454130
34000005,343566,314624
4154303655,585000,539481
7852130800,435000,371431
6344000060,760000,550080
1522700060,518000,682792
3205400240,345000,348207
7649900175,494000,441933
7203000465,245000,295041
7558800570,367000,444877
2767602141,650000,429509
3123049230,638500,469224
6413100090,458000,333450
1530900290,475000,580948
3861440010,302000,276206
2397100705,1518630,1085275
5379800862,360000,359481
5490700085,340000,442438
2826049070,595000,604226
7937900280,680000,741063
9557300560,530000,561226
3306300630,212000,190006
3172600031,325000,372476
3062600050,745000,664460
2222039011,480000,391234
641900050,335000,504508
4226900211,560000,290112
123039147,464950,412452
5453700060,875000,650137
4174600331,384000,448554
3145600250,190000,257616
3992700048,526000,452977
8129700085,597000,717009
7760400210,255000,243439
1523560030,689000,619457
5104510120,305000,266719
6385100100,308000,272356
1593000690,315000,227139
7972601680,290000,356705
2785000110,540000,409054
993001629,265000,419698
2586800210,425000,411714
225039069,696950,585322
2770604920,497000,554863
9265200060,650000,800625
8691440100,895000,820022
2591850080,436500,446525
686530020,627000,558232
999000215,734200,636072
7147600220,230000,249032
8857320120,542000,840273
8820901670,971000,998648
2114700040,260000,494612
538000440,325000,258268
1324300091,370000,298706
7853270830,445000,397955
4136950070,260000,204300
452002135,1070000,795546
1370803180,1776000,1183387
7853360720,485000,404030
7533800325,1100000,807932
6861700156,1045000,883390
3630200080,775000,868265
3331000035,495000,490500
8001600150,3e+05,324884
3223039149,395000,472574
2251500270,7e+05,659460
1324079007,425000,354283
2301400325,760000,507073
7606200275,190000,212625
8651611260,858450,1100970
7283900010,350000,371867
3832710960,260000,326242
7852150200,389950,341893
7305300090,338000,428655
7215410320,390000,407172
7352200450,2050000,1757977
3885805640,625000,453143
9164100125,533000,419091
1471701470,293000,314828
2770601769,435000,424352
2877101031,512031,488249
1786640030,359950,385742
2025770310,785000,600950
8807300130,330000,305461
1432400570,254000,256295
6071800310,558000,529616
4083304355,675000,454471
7568700260,335900,413818
629811360,690000,660929
2525000510,328000,328640
293000180,370000,253971
6745700190,880000,497787
3528000545,844000,879629
3523069060,290000,299761
4249400270,360000,492113
6751300065,518000,398716
4235401055,582500,354193
2768301490,402000,303646
7203220260,1035480,985988
1150700170,299000,239142
9266701115,488000,405872
2113700025,330000,338374
2354300845,210000,225543
7305300470,345000,441375
424069018,998000,934159
9117100040,375000,336796
643000110,247500,316899
2130200160,325000,369533
7504030220,712000,732096
1246700251,857000,885418
1311100490,274000,293222
326069027,692500,695554
7215720250,693000,830146
2124049160,440000,501060
4137050130,294000,232897
6840701095,548500,415738
7942600310,375000,316004
7237450030,419354,383006
1175000110,506000,448615
6072760360,665000,632422
8819900055,503000,408319
1423800380,309950,335143
7312400075,422500,341967
2436700800,620000,473996
2607740100,470000,455062
7137960110,284000,298979
3996900555,395000,484957
3222049024,361000,230666
9542830440,340000,302936
98000980,1098000,1320660
1796360340,269950,331065
9417400110,390000,344856
6071300160,585000,508254
2113700005,283000,419641
2207200405,460000,443982
5153100030,349950,275860
4022900571,385000,517763
1320069271,342500,191804
7132300540,450000,417079
8682260470,437000,448088
325059171,9e+05,420391
1442880260,456000,415004
5451220200,998000,657041
3340401570,312500,401423
1714900060,442000,524399
8937500040,230000,304962
1245003740,778000,568100
2968800645,215000,242729
4139420190,2480000,2149039
8900000110,691000,441152
9510920120,780000,798623
7135521680,665000,583287
6933600456,970000,844942
7334501240,280000,296595
7852010940,540000,499632
7683900200,380000,470846
2231000020,432500,539695
5072300210,440000,501453
225039029,525000,550975
5469502780,350000,471938
3885804305,949000,780859
2597450620,1511250,1958120
8146100410,760000,386427
4022902050,457000,596972
4174600055,360000,385648
3905040040,464000,459723
1423089118,494000,329018
2460700030,335000,417188
2473000680,390000,392680
4345300180,269000,262964
1088800850,612500,753460
2426049174,481500,470861
3288301410,475000,619590
9136102680,626500,505589
6824100005,408000,478649
687600010,753000,602971
7663700401,229000,452260
3225069301,1228000,1660325
7524950710,620000,494379
2937300540,989990,949434
7212650200,350000,296925
1117300050,537000,430662
9536601295,340000,312049
7585000110,201700,224222
1400700150,730000,928610
1523069204,490000,364319
3031200246,250000,276211
5151600530,460000,499341
984000450,260000,330900
1681400010,885000,699636
254000020,453500,439619
2895730540,929000,1042032
7504400120,495000,537846
1545800090,265000,251463
9551202130,980000,706956
7215730200,601000,479981
1036700220,470000,663986
5045700090,480000,506328
3820100284,355000,479225
871000170,535000,405694
1645000097,249000,143992
869700050,316000,379794
2597460090,1195000,847626
6117500980,449000,418077
1725059252,550000,672699
5423030300,525000,487336
5029451230,198000,221345
5505700020,4e+05,317721
3303860130,455000,474559
8079040330,406500,411570
1929300052,740000,661127
98030660,815000,944190
4363700365,429000,380978
1219000473,371000,312485
5101404698,365000,388472
7454000470,412500,356794
5710500060,688888,806816
6154900130,340000,300706
1324079085,378000,305027
3303860160,430000,475051
4449800480,677790,706154
6146600595,209950,242354
567000020,8e+05,676677
2769600480,6e+05,359169
1253200170,250000,359285
8965500030,804000,697018
2919700885,459000,397904
5437810360,224500,137984
9202650130,620000,453423
7504400750,652427,644602
6372000060,662990,416891
626049102,397950,639977
2436700395,621000,421155
7849202296,339900,320290
9477580030,962000,942360
5112800421,225500,283508
4037200690,458450,415643
2424059018,1070000,987842
7234601440,750000,448063
421000465,269500,314342
2695600455,425000,414862
9268200440,4e+05,409196
